image_id,shape,light_azimuth_deg,light_elevation_deg,sin_azimuth,cos_azimuth
Sphere_new_000599,Sphere,279.1,41.9,-0.9874138067509112,0.1581580672544841
Sphere_new_000212,Sphere,282.8,35.7,-0.9751493543055632,0.2215484976194674
SmoothCylinder_new_000648,SmoothCylinder,337.9,64.5,-0.3762242631393658,0.9265286308718372
SmoothCylinder_new_000326,SmoothCylinder,191.8,63.7,-0.2044960518417903,-0.978867388761685
SmoothCylinder_new_000279,SmoothCylinder,310.8,57.9,-0.7569950556517565,0.6534206039901054
Sphere_new_000264,Sphere,55.2,37.8,0.821149209133704,0.5707135676844317
Sphere_new_000500,Sphere,170.3,46.9,0.1684893795650024,-0.9857034690888536
Sphere_new_000480,Sphere,166.7,47.5,0.2300497371881047,-0.973178872777088
SmoothCylinder_new_000494,SmoothCylinder,56.6,48.9,0.8348478632634065,0.5504807400849956
Sphere_new_000017,Sphere,215.4,60.7,-0.5792811723426788,-0.8151277957285542
SmoothCylinder_new_000141,SmoothCylinder,324.6,54.3,-0.5792811723426788,0.8151277957285542
Sphere_new_000567,Sphere,338.0,51.7,-0.3746065934159123,0.9271838545667872
SmoothCylinder_new_000220,SmoothCylinder,71.3,46.9,0.9472102777460288,0.3206129905856764
SmoothCylinder_new_000448,SmoothCylinder,351.3,33.6,-0.1512608202472189,0.9884938868086836
SmoothCylinder_new_000307,SmoothCylinder,287.1,65.7,-0.95579301479833,0.2940403252323038
Sphere_new_000179,Sphere,268.4,44.0,-0.9996101150403544,-0.0279216387235691
SmoothCylinder_new_000703,SmoothCylinder,55.3,52.0,0.8221440410307373,0.5692795234308443
SmoothCylinder_new_000473,SmoothCylinder,207.3,30.6,-0.4586495544843149,-0.8886172326549489
Sphere_new_000508,Sphere,162.7,42.1,0.2973748740777863,-0.9547607995027974
Sphere_new_000457,Sphere,95.9,69.6,0.9947028171171742,-0.1027925367872467
SmoothCylinder_new_000374,SmoothCylinder,133.1,51.2,0.7301622766207525,-0.683273773680799
Sphere_new_000689,Sphere,187.7,30.2,-0.133986185418292,-0.9909831997148364
SmoothCylinder_new_000677,SmoothCylinder,325.8,55.0,-0.5620833778521303,0.827080574274562
Sphere_new_000577,Sphere,76.9,53.0,0.9739759672790516,0.2266513074368548
SmoothCylinder_new_000225,SmoothCylinder,2.5,60.0,0.043619387365336,0.9990482215818578
Sphere_new_000562,Sphere,227.4,48.8,-0.7360970871197342,-0.6768759696826608
Sphere_new_000138,Sphere,46.5,71.8,0.7253743710122876,0.688354575693754
Sphere_new_000200,Sphere,105.6,45.9,0.9631625667976582,-0.2689198206152656
SmoothCylinder_new_000177,SmoothCylinder,334.9,58.3,-0.4241994227453906,0.9055687990111394
SmoothCylinder_new_000265,SmoothCylinder,216.3,54.6,-0.5920131787992196,-0.8059282822485158
SmoothCylinder_new_000529,SmoothCylinder,91.5,73.6,0.9996573249755571,-0.026176948307873
SmoothCylinder_new_000101,SmoothCylinder,170.5,49.2,0.1650476058606776,-0.9862856015372314
SmoothCylinder_new_000113,SmoothCylinder,46.4,50.4,0.7241718614374675,0.6896195437356698
SmoothCylinder_new_000803,SmoothCylinder,87.7,58.1,0.999194395114446,0.0401317925325597
SmoothCylinder_new_000108,SmoothCylinder,2.9,50.2,0.0505929400767133,0.9987193571841864
SmoothCylinder_new_000207,SmoothCylinder,176.3,47.2,0.0645323082529576,-0.997915618272179
SmoothCylinder_new_000621,SmoothCylinder,65.5,34.9,0.9099612708765432,0.4146932426562391
Sphere_new_000392,Sphere,193.5,63.9,-0.2334453638559052,-0.9723699203976768
SmoothCylinder_new_000501,SmoothCylinder,124.1,48.9,0.8280603346224945,-0.5606389945632415
Sphere_new_000563,Sphere,148.5,67.8,0.5224985647159489,-0.8526401643540922
Sphere_new_000109,Sphere,217.3,41.1,-0.6059884002657112,-0.7954734808548958
SmoothCylinder_new_000436,SmoothCylinder,210.0,45.0,-0.5000000000000001,-0.8660254037844386
SmoothCylinder_new_000879,SmoothCylinder,136.5,38.0,0.6883545756937539,-0.7253743710122876
SmoothCylinder_new_000990,SmoothCylinder,130.7,44.7,0.7581343361976525,-0.652098403830392
Sphere_new_000726,Sphere,118.7,60.9,0.8771461637055888,-0.4802234974431887
SmoothCylinder_new_000072,SmoothCylinder,28.3,73.8,0.4740882090471163,0.880477353509162
Sphere_new_000518,Sphere,348.0,39.7,-0.2079116908177598,0.9781476007338056
SmoothCylinder_new_000438,SmoothCylinder,24.8,55.8,0.4194520824461771,0.9077774785329088
Sphere_new_000611,Sphere,247.9,46.4,-0.9265286308718372,-0.3762242631393657
SmoothCylinder_new_000706,SmoothCylinder,35.2,43.7,0.5764323161697933,0.8171448983351285
SmoothCylinder_new_000155,SmoothCylinder,76.9,54.2,0.9739759672790516,0.2266513074368548
Sphere_new_000443,Sphere,106.8,57.6,0.9573194975320672,-0.2890317969444715
SmoothCylinder_new_000991,SmoothCylinder,120.7,31.9,0.8598522715968735,-0.5105429179116057
Sphere_new_000699,Sphere,69.5,40.2,0.9366721892483976,0.3502073812594674
Sphere_new_000202,Sphere,328.4,43.3,-0.5239859059700797,0.8517269341430473
Sphere_new_000285,Sphere,141.0,47.2,0.6293203910498374,-0.7771459614569709
Sphere_new_000972,Sphere,201.2,51.7,-0.3616245700820922,-0.9323238012155122
Sphere_new_000011,Sphere,324.2,69.5,-0.5849576749872157,0.8110638189893264
Sphere_new_000739,Sphere,125.8,47.1,0.8110638189893266,-0.5849576749872155
Sphere_new_000696,Sphere,320.7,65.9,-0.6333808726275503,0.773840209726506
Sphere_new_000160,Sphere,70.7,61.8,0.9438009515832294,0.330514392713223
Sphere_new_000306,Sphere,321.8,47.3,-0.6184083953575539,0.7858568931754021
SmoothCylinder_new_000084,SmoothCylinder,296.2,68.0,-0.8972583696743285,0.441505852791745
SmoothCylinder_new_000007,SmoothCylinder,12.9,66.7,0.2232501160109513,0.9747611941912218
SmoothCylinder_new_000578,SmoothCylinder,245.1,72.7,-0.9070440142914652,-0.4210358133674908
SmoothCylinder_new_000811,SmoothCylinder,157.6,62.8,0.3810703763502743,-0.924546033612313
SmoothCylinder_new_000915,SmoothCylinder,264.4,69.7,-0.9952273999818312,-0.0975828997591497
SmoothCylinder_new_000950,SmoothCylinder,88.5,61.9,0.9996573249755571,0.0261769483078731
SmoothCylinder_new_000382,SmoothCylinder,219.9,37.5,-0.6414496315691579,-0.7671651518152995
Sphere_new_000640,Sphere,129.9,31.1,0.7671651518152995,-0.6414496315691579
Sphere_new_000237,Sphere,149.2,57.7,0.5120428648705719,-0.8589598969306642
Sphere_new_000063,Sphere,75.0,54.0,0.9659258262890684,0.2588190451025207
SmoothCylinder_new_000411,SmoothCylinder,214.7,63.9,-0.5692795234308441,-0.8221440410307375
SmoothCylinder_new_000688,SmoothCylinder,167.3,38.0,0.2198462043528372,-0.9755345439458568
SmoothCylinder_new_000302,SmoothCylinder,76.6,74.4,0.9727758782093964,0.2317479034941575
Sphere_new_000446,Sphere,5.0,54.1,0.0871557427476581,0.9961946980917455
Sphere_new_000113,Sphere,99.6,72.6,0.985996037070505,-0.1667687467161022
SmoothCylinder_new_000219,SmoothCylinder,317.7,69.8,-0.6730125135097736,0.7396310949786093
SmoothCylinder_new_000844,SmoothCylinder,141.1,69.1,0.6279630576493379,-0.778243148526021
SmoothCylinder_new_000250,SmoothCylinder,253.4,60.4,-0.9583225744651332,-0.2856883674049735
Sphere_new_000849,Sphere,127.8,50.1,0.7901550123756905,-0.6129070536529763
SmoothCylinder_new_000203,SmoothCylinder,196.3,64.5,-0.2806667089207877,-0.9598052919751868
Sphere_new_000273,Sphere,194.2,52.5,-0.2453073858788021,-0.969445349895139
Sphere_new_000956,Sphere,351.0,37.6,-0.1564344650402311,0.9876883405951375
SmoothCylinder_new_000147,SmoothCylinder,56.0,33.9,0.8290375725550417,0.5591929034707468
Sphere_new_000366,Sphere,152.4,49.1,0.4632960351198616,-0.8862035792312147
SmoothCylinder_new_000527,SmoothCylinder,156.2,41.4,0.40354529635239,-0.9149596678498249
Sphere_new_000379,Sphere,95.3,39.9,0.995724698184582,-0.0923705874465615
Sphere_new_000451,Sphere,356.7,60.2,-0.0575640269595675,0.9983418166140284
SmoothCylinder_new_000336,SmoothCylinder,256.4,32.2,-0.9719610005785462,-0.2351421131025905
SmoothCylinder_new_000488,SmoothCylinder,325.4,67.4,-0.567843745053102,0.8231363685344414
Sphere_new_000490,Sphere,209.5,41.6,-0.4924235601034669,-0.8703556959398998
Sphere_new_000914,Sphere,68.4,52.2,0.9297764858882516,0.3681245526846778
SmoothCylinder_new_000615,SmoothCylinder,354.3,71.4,-0.0993197497436392,0.9950555699612262
SmoothCylinder_new_000685,SmoothCylinder,318.0,33.0,-0.6691306063588581,0.7431448254773942
Sphere_new_000358,Sphere,53.3,32.5,0.8017756442437539,0.5976251469755212
SmoothCylinder_new_000625,SmoothCylinder,276.4,58.0,-0.9937679191605964,0.1114689322063245
Sphere_new_000539,Sphere,357.9,49.3,-0.0366437087065569,0.9993283937786562
SmoothCylinder_new_000709,SmoothCylinder,172.2,45.8,0.1357155724343044,-0.9907478404714436
SmoothCylinder_new_000672,SmoothCylinder,19.8,52.2,0.3387379202452914,0.9408807689542256
Sphere_new_000258,Sphere,155.8,36.8,0.4099230338415728,-0.912120116172273
Sphere_new_000994,Sphere,150.2,50.5,0.4969739610275555,-0.8677654533689283
Sphere_new_000719,Sphere,5.1,34.0,0.0888942968664415,0.9960410654107696
SmoothCylinder_new_000713,SmoothCylinder,163.8,32.3,0.2789911060392291,-0.9602936856769432
SmoothCylinder_new_000261,SmoothCylinder,239.4,55.8,-0.8607420270039438,-0.5090414157503711
Sphere_new_000102,Sphere,337.2,56.7,-0.3875155864521032,0.9218631515885004
SmoothCylinder_new_000132,SmoothCylinder,11.8,53.7,0.2044960518417903,0.978867388761685
Sphere_new_000967,Sphere,189.0,73.6,-0.1564344650402307,-0.9876883405951378
Sphere_new_000737,Sphere,104.9,55.2,0.9663760793213292,-0.2571327931546961
Sphere_new_000263,Sphere,283.9,70.7,-0.9707164815781908,0.2402280424772635
Sphere_new_000723,Sphere,207.0,31.6,-0.4539904997395467,-0.8910065241883679
Sphere_new_000652,Sphere,75.8,60.3,0.9694453498951388,0.2453073858788027
Sphere_new_000886,Sphere,300.8,44.5,-0.8589598969306643,0.5120428648705716
Sphere_new_000018,Sphere,176.0,57.9,0.0697564737441255,-0.9975640502598242
SmoothCylinder_new_000732,SmoothCylinder,349.3,64.0,-0.1856666153855773,0.9826127965436152
SmoothCylinder_new_000893,SmoothCylinder,313.7,46.2,-0.7229671459095686,0.690882411076858
Sphere_new_000075,Sphere,155.3,59.9,0.4178670738010767,-0.908508177526722
Sphere_new_000006,Sphere,240.0,73.4,-0.8660254037844384,-0.5000000000000004
Sphere_new_000561,Sphere,179.9,32.8,0.0017453283658983,-0.9999984769132876
SmoothCylinder_new_000652,SmoothCylinder,104.9,48.1,0.9663760793213292,-0.2571327931546961
Sphere_new_000471,Sphere,78.5,70.5,0.9799247046208296,0.1993679344171972
Sphere_new_000415,Sphere,5.9,34.5,0.1027925367872468,0.9947028171171742
SmoothCylinder_new_000883,SmoothCylinder,238.6,67.8,-0.8535507972753275,-0.5210096318405762
Sphere_new_000678,Sphere,350.4,62.2,-0.1667687467161027,0.9859960370705048
SmoothCylinder_new_000056,SmoothCylinder,125.3,66.8,0.8161375900801604,-0.5778576243835052
Sphere_new_000065,Sphere,321.8,38.5,-0.6184083953575539,0.7858568931754021
Sphere_new_000974,Sphere,125.0,40.5,0.8191520442889917,-0.5735764363510462
Sphere_new_000829,Sphere,215.5,34.4,-0.5807029557109398,-0.8141155183563192
SmoothCylinder_new_000037,SmoothCylinder,95.4,66.1,0.99556196460308,-0.0941083133185143
SmoothCylinder_new_000164,SmoothCylinder,290.6,70.8,-0.936059535738973,0.3518416484047023
SmoothCylinder_new_000197,SmoothCylinder,3.4,72.6,0.0593063735759616,0.9982398279237652
SmoothCylinder_new_000126,SmoothCylinder,91.9,42.5,0.9994502159417572,-0.0331551783885263
SmoothCylinder_new_000310,SmoothCylinder,175.4,52.7,0.0801989243288589,-0.9967788784562472
SmoothCylinder_new_000490,SmoothCylinder,155.3,33.8,0.4178670738010767,-0.908508177526722
SmoothCylinder_new_000949,SmoothCylinder,18.3,69.9,0.3139924559674049,0.949425477641904
SmoothCylinder_new_000415,SmoothCylinder,41.5,36.0,0.6626200482157375,0.7489557207890022
SmoothCylinder_new_000420,SmoothCylinder,103.2,67.3,0.9735789028731604,-0.2283508701106557
SmoothCylinder_new_000678,SmoothCylinder,322.8,55.3,-0.6045991148623747,0.7965299180241964
SmoothCylinder_new_000176,SmoothCylinder,94.9,71.2,0.9963452961909064,-0.0854169231373676
Sphere_new_000995,Sphere,327.4,37.1,-0.5387707850068634,0.8424523970071474
SmoothCylinder_new_000539,SmoothCylinder,12.5,42.3,0.2164396139381028,0.9762960071199334
SmoothCylinder_new_000386,SmoothCylinder,137.0,45.2,0.6819983600624986,-0.7313537016191705
Sphere_new_000139,Sphere,54.8,34.7,0.8171448983351285,0.5764323161697933
Sphere_new_000305,Sphere,356.6,59.3,-0.0593063735759617,0.9982398279237652
SmoothCylinder_new_000945,SmoothCylinder,275.2,42.4,-0.9958843986159704,0.0906325801977796
SmoothCylinder_new_000660,SmoothCylinder,71.2,56.3,0.9466492601156964,0.3222656952305111
Sphere_new_000576,Sphere,57.0,64.8,0.838670567945424,0.5446390350150271
Sphere_new_000055,Sphere,184.1,48.8,-0.0714974443326857,-0.997440782930944
SmoothCylinder_new_000531,SmoothCylinder,245.7,43.1,-0.9114032766354452,-0.4115143586051091
SmoothCylinder_new_000355,SmoothCylinder,112.9,30.6,0.9211854055657211,-0.3891239501402064
Sphere_new_000374,Sphere,243.7,32.4,-0.8964864303834406,-0.4430711908241797
Sphere_new_000468,Sphere,62.8,50.4,0.8894163732912975,0.4570979270586942
SmoothCylinder_new_000819,SmoothCylinder,11.5,44.3,0.1993679344171972,0.9799247046208296
SmoothCylinder_new_000536,SmoothCylinder,246.5,43.2,-0.917060074385124,-0.3987490689252466
SmoothCylinder_new_000877,SmoothCylinder,309.1,66.2,-0.7760464070665459,0.6306758074312863
SmoothCylinder_new_000133,SmoothCylinder,74.8,37.4,0.9650164944723114,0.2621891786408647
Sphere_new_000203,Sphere,229.7,38.3,-0.7626683296956883,-0.6467897795104595
SmoothCylinder_new_000516,SmoothCylinder,263.8,39.2,-0.9941509639723154,-0.1079993557060225
SmoothCylinder_new_000346,SmoothCylinder,129.1,30.3,0.7760464070665462,-0.6306758074312859
Sphere_new_000020,Sphere,136.2,43.1,0.6921431738704068,-0.7217602280983622
SmoothCylinder_new_000557,SmoothCylinder,294.6,36.9,-0.9092361090470684,0.4162807922604017
SmoothCylinder_new_000526,SmoothCylinder,159.9,41.1,0.3436596945856161,-0.9390942520947092
Sphere_new_000064,Sphere,218.9,56.8,-0.6279630576493381,-0.7782431485260208
SmoothCylinder_new_000693,SmoothCylinder,9.3,61.3,0.1616038211033611,0.9868557164068072
Sphere_new_000437,Sphere,131.2,48.5,0.7524149088957246,-0.6586894601186802
Sphere_new_000057,Sphere,36.2,56.9,0.5906056676199254,0.8069603121438019
SmoothCylinder_new_000070,SmoothCylinder,281.5,52.4,-0.9799247046208296,0.1993679344171969
Sphere_new_000746,Sphere,338.2,73.2,-0.3713678355502353,0.9284858268809132
SmoothCylinder_new_000817,SmoothCylinder,178.4,49.4,0.027921638723569,-0.9996101150403544
Sphere_new_000755,Sphere,12.5,55.7,0.2164396139381028,0.9762960071199334
SmoothCylinder_new_000783,SmoothCylinder,31.7,63.4,0.5254716510722678,0.8508111094240512
SmoothCylinder_new_000025,SmoothCylinder,78.5,56.3,0.9799247046208296,0.1993679344171972
Sphere_new_000326,Sphere,168.0,53.9,0.2079116908177593,-0.9781476007338056
SmoothCylinder_new_000743,SmoothCylinder,316.2,50.9,-0.6921431738704072,0.7217602280983617
Sphere_new_000832,Sphere,14.7,67.2,0.2537579445848056,0.9672677527758768
SmoothCylinder_new_000507,SmoothCylinder,71.4,62.6,0.9477684100095858,0.3189593092980698
SmoothCylinder_new_000361,SmoothCylinder,66.5,50.8,0.917060074385124,0.3987490689252462
Sphere_new_000226,Sphere,247.7,56.2,-0.925209718385782,-0.379456159529005
SmoothCylinder_new_000964,SmoothCylinder,81.9,65.2,0.9900236577165576,0.1409012319375825
Sphere_new_000031,Sphere,119.0,40.1,0.8746197071393959,-0.484809620246337
Sphere_new_000206,Sphere,181.9,55.2,-0.0331551783885263,-0.9994502159417572
SmoothCylinder_new_000395,SmoothCylinder,58.3,32.4,0.8508111094240511,0.5254716510722678
Sphere_new_000033,Sphere,272.9,42.4,-0.9987193571841864,0.0505929400767126
SmoothCylinder_new_000638,SmoothCylinder,329.5,36.1,-0.5075383629607042,0.8616291604415257
SmoothCylinder_new_000224,SmoothCylinder,264.0,74.5,-0.9945218953682734,-0.1045284632676533
Sphere_new_000279,Sphere,249.4,62.9,-0.9360595357389732,-0.3518416484047018
SmoothCylinder_new_000656,SmoothCylinder,87.6,39.6,0.9991228300988584,0.0418756537291997
SmoothCylinder_new_000927,SmoothCylinder,199.6,58.8,-0.3354515697502549,-0.9420574527872968
SmoothCylinder_new_000030,SmoothCylinder,44.6,73.5,0.7021530529951624,0.7120260459909965
Sphere_new_000727,Sphere,276.9,34.7,-0.9927573419294456,0.1201368388346465
Sphere_new_000651,Sphere,273.7,42.7,-0.997915618272179,0.0645323082529573
SmoothCylinder_new_000626,SmoothCylinder,5.2,66.5,0.0906325801977801,0.9958843986159704
SmoothCylinder_new_000186,SmoothCylinder,140.0,48.0,0.6427876096865395,-0.7660444431189779
Sphere_new_000785,Sphere,196.1,38.2,-0.2773146533023775,-0.9607791541575942
SmoothCylinder_new_000298,SmoothCylinder,215.1,63.6,-0.5750052520432786,-0.8181497174250235
SmoothCylinder_new_000826,SmoothCylinder,287.6,30.1,-0.9531906677929468,0.3023698907504447
Sphere_new_000649,Sphere,231.5,53.2,-0.7826081568524138,-0.6225146366376196
Sphere_new_000416,Sphere,174.6,53.9,0.0941083133185143,-0.99556196460308
SmoothCylinder_new_000601,SmoothCylinder,19.3,33.5,0.3305143927132231,0.9438009515832294
SmoothCylinder_new_000863,SmoothCylinder,127.5,33.9,0.7933533402912352,-0.6087614290087207
Sphere_new_000403,Sphere,219.4,46.2,-0.6347305132022677,-0.772733573497351
Sphere_new_000452,Sphere,282.9,60.6,-0.974761194191222,0.2232501160109505
SmoothCylinder_new_000274,SmoothCylinder,96.6,54.6,0.9933727656003964,-0.1149371504928664
Sphere_new_000034,Sphere,74.3,57.8,0.9626917464264788,0.2706004459758637
SmoothCylinder_new_000349,SmoothCylinder,145.5,60.3,0.5664062369248328,-0.8241261886220157
SmoothCylinder_new_000213,SmoothCylinder,14.3,63.0,0.2469990127227429,0.9690157314068696
Sphere_new_000444,Sphere,231.8,67.6,-0.7858568931754022,-0.6184083953575538
Sphere_new_000704,Sphere,294.9,72.3,-0.9070440142914652,0.4210358133674904
Sphere_new_000751,Sphere,126.4,73.2,0.8048937973559142,-0.5934188866037013
Sphere_new_000329,Sphere,242.8,41.2,-0.8894163732912975,-0.4570979270586941
SmoothCylinder_new_000063,SmoothCylinder,357.8,72.5,-0.0383878090875195,0.9992629164106211
SmoothCylinder_new_000453,SmoothCylinder,45.9,32.4,0.7181262977631888,0.6959127965923143
SmoothCylinder_new_000554,SmoothCylinder,243.4,46.5,-0.8941542368393683,-0.4477590878387694
SmoothCylinder_new_000051,SmoothCylinder,282.4,52.9,-0.976672278334168,0.2147353271670628
SmoothCylinder_new_000975,SmoothCylinder,205.7,59.7,-0.4336590845875442,-0.9010770213220916
Sphere_new_000032,Sphere,82.5,59.8,0.9914448613738104,0.1305261922200517
Sphere_new_000947,Sphere,161.7,33.1,0.3139924559674051,-0.9494254776419038
Sphere_new_000916,Sphere,308.6,37.6,-0.7815204724188184,0.6238795967093866
Sphere_new_000982,Sphere,274.4,62.7,-0.9970527522269202,0.0767190281268181
Sphere_new_000666,Sphere,29.8,55.2,0.4969739610275553,0.8677654533689284
Sphere_new_000523,Sphere,119.0,46.9,0.8746197071393959,-0.484809620246337
SmoothCylinder_new_000679,SmoothCylinder,200.7,64.2,-0.3534748437792567,-0.9354440308298676
SmoothCylinder_new_000653,SmoothCylinder,232.6,56.7,-0.7944146205354179,-0.607375839723287
SmoothCylinder_new_000668,SmoothCylinder,96.0,43.9,0.9945218953682732,-0.1045284632676535
Sphere_new_000943,Sphere,277.7,53.3,-0.9909831997148364,0.1339861854182915
Sphere_new_000854,Sphere,87.9,54.3,0.9993283937786562,0.0366437087065562
Sphere_new_000213,Sphere,38.7,57.6,0.6252426563357052,0.7804304073383297
Sphere_new_000168,Sphere,140.1,71.8,0.6414496315691581,-0.7671651518152994
SmoothCylinder_new_000075,SmoothCylinder,159.6,30.8,0.3485720473218153,-0.9372819894918916
Sphere_new_000568,Sphere,17.1,72.4,0.294040325232304,0.95579301479833
SmoothCylinder_new_000509,SmoothCylinder,92.4,32.7,0.9991228300988584,-0.0418756537291996
SmoothCylinder_new_000008,SmoothCylinder,39.9,51.8,0.6414496315691578,0.7671651518152997
SmoothCylinder_new_000881,SmoothCylinder,125.1,53.1,0.8181497174250234,-0.5750052520432786
Sphere_new_000277,Sphere,128.5,74.9,0.782608156852414,-0.6225146366376194
Sphere_new_000869,Sphere,59.1,71.2,0.8580649057236446,0.5135412520581701
SmoothCylinder_new_000041,SmoothCylinder,331.8,42.6,-0.4725507648690538,0.8813034520649923
Sphere_new_000838,Sphere,186.0,53.8,-0.1045284632676535,-0.9945218953682732
Sphere_new_000698,Sphere,239.3,65.2,-0.8598522715968736,-0.5105429179116054
Sphere_new_000582,Sphere,356.3,68.5,-0.0645323082529577,0.997915618272179
